20-12-2022 | 14: 58: 21,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 58: 26,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 58: 32,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 58: 38,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 58: 43,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 58: 49,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 58: 55,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 14: 59: 01,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 59: 06,6,Binance USD,1.0,-0.06,18347850417
20-12-2022 | 14: 59: 15,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 21,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 26,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 32,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 38,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 43,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 49,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 14: 59: 55,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 01,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 07,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 12,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 18,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 24,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 29,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 35,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 40,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 46,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 52,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 00: 57,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 03,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 08,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 14,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 20,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 25,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 31,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 36,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 01: 42,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 48,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 53,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 01: 59,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 02: 05,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 02: 10,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 02: 16,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 02: 22,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 02: 27,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 02: 34,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 02: 39,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 02: 46,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 02: 51,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 02: 58,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 03,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 09,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 15,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 20,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 26,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 32,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 38,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 44,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 49,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 03: 55,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 04: 01,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 06,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 12,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 18,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 23,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 29,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 35,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 41,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 46,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 52,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 04: 58,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 05: 04,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 05: 10,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 05: 15,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 05: 21,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 05: 26,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 05: 32,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 05: 38,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 05: 44,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 05: 50,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 05: 55,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 01,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 06,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 12,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 18,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 24,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 29,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 35,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 41,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 46,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 52,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 06: 58,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 04,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 10,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 15,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 21,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 26,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 32,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 39,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 44,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 50,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 07: 56,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 02,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 08,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 14,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 19,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 25,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 31,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 08: 37,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 08: 43,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 08: 48,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 08: 54,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 08: 59,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 09: 05,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 09: 11,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 09: 16,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 09: 22,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 09: 28,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 09: 34,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 09: 39,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 09: 45,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 09: 51,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 09: 56,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 02,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 07,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 13,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 19,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 25,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 30,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 36,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 42,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 48,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 54,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 10: 59,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 06,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 11,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 17,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 23,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 29,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 34,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 40,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 11: 46,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 11: 51,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 11: 58,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 03,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 10,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 16,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 22,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 27,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 33,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 39,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 44,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 50,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 12: 57,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 02,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 08,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 14,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 20,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 25,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 31,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 37,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 44,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 13: 50,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 13: 56,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 03,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 08,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 14,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 20,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 27,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 33,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 41,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 14: 47,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 14: 53,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 14: 58,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 04,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 10,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 15,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 23,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 29,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 34,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 40,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 47,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 53,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 15: 59,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 05,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 12,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 18,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 26,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 32,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 16: 37,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 43,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 50,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 16: 56,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 17: 02,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 17: 07,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 17: 13,6,Binance USD,1.0,-0.1,18350116156
20-12-2022 | 15: 17: 22,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 17: 27,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 17: 34,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 17: 40,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 17: 45,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 17: 51,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 17: 57,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 18: 02,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 18: 08,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 18: 21,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 00,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 06,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 11,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 17,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 22,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 28,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 33,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 38,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 44,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 21: 50,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 21: 55,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 01,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 08,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 13,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 19,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 25,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 31,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 37,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 43,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 50,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 22: 55,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 01,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 06,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 12,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 23: 17,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 23: 23,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 23: 29,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 23: 34,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 40,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 46,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 51,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 23: 57,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 24: 03,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 24: 08,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 24: 14,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 24: 20,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 24: 25,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 24: 31,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 24: 37,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 24: 42,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 24: 48,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 24: 54,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 00,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 06,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 11,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 17,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 22,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 28,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 36,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 42,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 47,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 53,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 25: 59,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 04,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 10,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 15,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 21,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 27,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 33,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 38,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 26: 45,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 26: 51,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 26: 56,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 02,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 08,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 14,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 19,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 25,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 32,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 38,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 43,6,Binance USD,1.0,0.05,18371163044
20-12-2022 | 15: 27: 49,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 27: 54,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 28: 00,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 28: 05,6,Binance USD,1.0,0.13,18355789418
20-12-2022 | 15: 28: 11,6,Binance USD,1.0,0.13,18355789418
